Sales Doc;Item;Material;Material entered;Matl Group;Description;ItCa;DlI;BilRl;Rj;Product hierarchy;UoM;Conversion factor;BUn;POitem;Customer Material Number;Usage;Overdel Tol;Underdel Tol;Dv;BusA;Prb;Net value;Curr;Order Quantity;Required deliv qty;Cumul confirmed qty;SU;Gross weight;Net weight;WUn;U;ComRl;DPrio;Plnt;ShPt;Route;Created on;Created by;Time;BOM key dt;Net price;per;UoM;Ret;AAG;OK;Cost;Value of invgross;Value w/o freight;Value of all bills;Freight cost;Subtotal 5;Bonus paid;Chngd on;Profit Ctr;MG 2;MG 3;MG 4;MG 5;Reasn;S;Credit price;Credit active;Exch rate;MPr;PrCat;Cost Est No;Costing Variant;Tax amount;Distance;Dis;Order Reason;Supplying plant;Minimum Quantity;Maximum Quantity;Max load size;Min load size;First Load
3405034;1880;000000000018397898;000000000062040606;055407;probably pique red leader days;ju58;X;;;560490748186;MIN;1;MIN;001880;to worn sacrifice end died trying;B0B;3;3;20;4385;70;109.069,13;GBP;235,500;235,500;235,500;MIN;0,236;0,236;KG;;;3;4385;4385;GB0346;2128-01-22;Winters.Tony;01:00:00;;-68,00;60;MIN;;35;;28674.21;7.034,46;4.182,35;6,92;109.069,13;28.980,60;12.828,08;2242-02-15;0642120006;;;;B30;;;30,49;X;1;A;D;0;;21.813,83;7,526;MI;03;;22,804;16,417;9,239;0,413;2128-01-30
3405034;1890;000000000018397898;000000000062040606;055407;probably pique red leader days;ju58;;;;824889370901;TO;1;TO;001890;to worn sacrifice end died trying;B0B;4;4;80;7302;70;109.069,13;GBP;449,200;449,200;449,200;TO;449,200;449,200;TO;;;3;7302;7302;GB6942;2128-03-06;Rice.Lee;01:00:00;;79,41;1;TO;;35;;33455.69;5.748,23;4.341,49;6,97;109.069,13;18.748,20;13.448,65;2242-02-12;0649836853;;;;B30;;;115,76;X;1;;D;101382184;PPC4;21.813,83;16,621;MI;03;;21,361;14,266;6,236;0,381;2128-03-13
3405034;1900;000000000042225904;000000000070171339;003277;magnetic headphones ship code list;xp04;;C;;824889370901;KG;1;KG;001900;warp world from had out always;B0B;-2;-2;30;8455;70;109.069,13;EUR;257,300;257,300;257,300;KG;0,257;0,257;TO;X;;3;8455;8455;GB3434;2128-02-07;Mendoza.Jim;01:00:00;;61,31;1;KG;;55;;23064.12;6.629,86;4.120,72;6,93;109.069,13;27.798,64;13.716,57;2241-12-07;0262706999;;;;B82;;;156,48;X;1;;E;105544777;PPC4;21.813,83;11,597;MI;01;;14,152;16,443;8,698;0,282;2128-02-11
3405034;1910;000000000058460214;000000000071737907;022481;interest code came with they took;od09;;A;jt;824889370901;MIN;1;MIN;001910;captain window until died in visions;B0B;0;0;30;7957;70;109.069,13;GBP;348,900;348,900;348,900;MIN;0,000;0,000;TO;;B;3;7957;7957;GB5454;2127-12-16;Mendoza.Jim;01:00:00;;64,46;60;MIN;;55;;20827.97;6.568,40;4.660,14;6,87;109.069,13;31.892,40;13.342,47;2241-11-30;0262706999;;;;B82;;;27,44;X;1;A;Y;0;;21.813,83;10,307;MI;03;;24,326;33,146;5,286;0,222;2127-12-25
3405034;1920;000000000046420128;000000000070615010;087956;plane found they pull wicket about;nn62;;;sw;436895984361;MIN;1;MIN;001920;smoke are handled secretly hot;B0B;4;4;70;3646;70;109.069,13;US;209,300;209,300;209,300;MIN;0,000;0,000;TO;X;B;3;3646;3646;GB0942;2128-01-04;Mendoza.Jim;01:00:00;;100,83;60;MIN;;70;;30860.91;5.522,55;3.890,16;6,91;109.069,13;24.441,23;13.922,49;2242-01-27;0779976370;;;;B61;ZGB1;;81,09;X;1;A;F;0;;21.813,83;22,885;MI;02;;22,071;24,564;8,586;0,391;2128-01-04
3405034;1930;000000000046420128;000000000070615010;087956;plane found they pull wicket about;nn62;;C;;436895984361;MIN;1;MIN;001930;smoke are handled secretly hot;B0B;3;3;10;3646;70;109.069,13;EUR;320,900;320,900;320,900;MIN;0,000;0,000;TO;X;;3;3646;3646;GB1895;2127-12-23;Mendoza.Jim;01:00:00;;47,20;60;MIN;;63;;27034.28;7.258,90;3.451,74;6,94;109.069,13;29.597,93;15.386,98;2241-12-09;0051993527;;;;B87;;;105,84;X;1;A;;112353938;PPC4;21.813,83;-0,672;MI;03;;22,378;27,033;6,378;0,621;2127-12-23
3405034;1940;000000000059373342;000000000071912449;054122;island on they handled found it's;ky84;;C;;436895984361;MIN;1;MIN;001940;found came with it of about library;B0B;-2;-2;70;9550;70;109.069,13;EUR;365,600;365,600;365,600;MIN;0,366;0,366;KG;;;3;9550;9550;GB1816;2128-01-31;Washington.Diana;01:00:00;;78,66;60;MIN;;63;;25006.95;6.400,24;2.453,52;6,93;109.069,13;23.048,63;15.670,02;2241-12-31;0553660161;;B75;;B90;;;88,38;X;1;;N;0;;21.813,83;-9,850;KM;03;;13,489;20,730;2,456;0,039;2128-02-01
3405035;1950;000000000012769341;000000000069356124;027257;good so much are hid should who;ua33;;;bx;436895984361;TO;1;TO;001950;;B0B;1;1;0;9550;70;106.434,26;GBP;415,200;415,200;415,200;TO;415.200,000;415.200,000;KG;;;3;9550;9550;GB0054;2128-01-31;Nash.Daniel;01:00:00;;230,61;1;TO;;52;;33678.7;6.213,98;3.996,43;6,91;106.434,26;32.304,22;14.325,65;2242-04-19;0372475160;;B75;;B90;;;28,77;X;1;A;I;0;;21.286,85;2,705;KM;02;;18,617;15,133;6,828;0,332;2128-02-06
3405035;1960;000000000012769341;000000000069356124;027257;good so much are hid should who;ua33;;;;436895984361;M3;1;M3;001960;;B0B;6;6;0;9550;70;106.434,26;GBP;342,000;342,000;342,000;M3;0,342;0,342;KG;;;3;9550;9550;GB2634;2128-03-01;Nash.Daniel;01:00:00;;123,21;1;M3;;48;;25324.51;6.887,64;3.765,95;6,93;106.434,26;32.250,78;15.382,67;2242-02-19;0964241268;;B75;;B89;;;54,80;X;1;A;;108494036;PPC4;21.286,85;15,035;MI;01;;21,427;18,101;3,117;0,514;2128-03-01
3405035;1970;000000000012769341;000000000069356124;027257;good so much are hid should who;ua33;;;;553382685876;M3;1;M3;001970;;B0B;4;4;10;9550;70;106.434,26;GBP;398,300;398,300;398,300;M3;916,090;916,090;TO;;;3;9550;9550;GB8583;2128-03-05;Nash.Daniel;01:00:00;;66,60;1;M3;;29;;28724.58;6.219,40;2.678,18;6,88;106.434,26;38.743,88;14.608,49;2242-01-19;0208025476;B58;B75;;B90;;;109,39;X;1;;;0;;21.286,85;8,079;KM;01;;18,928;30,159;5,600;0,903;2128-03-06
3405035;1980;000000000012769341;000000000069356124;027257;good so much are hid should who;ua33;;A;;208485553911;KG;1;KG;001980;;B0B;0;0;70;9654;70;106.434,26;EUR;360,200;360,200;360,200;KG;0,360;0,360;TO;;;3;9654;9654;GB9296;2128-02-27;Nash.Daniel;01:00:00;;92,87;1;KG;;81;;31905.9;6.400,35;3.983,85;6,94;106.434,26;39.880,55;14.460,15;2242-01-20;0208025476;;;;B35;;;-61,70;X;1;A;N;0;;21.286,85;14,844;KM;02;;18,131;17,341;6,557;0,666;2128-02-28
3405035;1990;000000000070355648;000000000072697436;028333;no web to find fire the with ship;ys41;;;;208485553911;TO;1;TO;001990;in sofa books people on to to hot;B0B;-1;-1;10;9450;70;106.434,26;US;405,600;405,600;405,600;TO;405.600,000;405.600,000;KG;X;B;3;9450;9450;GB9798;2128-04-09;Roman.Jeffrey;01:00:00;;38,98;1;TO;;24;;35947.67;6.520,56;4.880,67;6,98;106.434,26;37.809,10;15.010,88;2242-05-06;0208025476;;;;B27;;;121,86;X;1;A;I;0;;21.286,85;13,816;KM;01;;26,065;31,212;9,600;0,425;2128-04-14
3405035;2000;000000000070355648;000000000072697436;028333;no web to find fire the with ship;ys41;;A;;260536407718;TO;1;TO;002000;in sofa books people on to to hot;B0B;0;0;40;9450;70;106.434,26;US;373,600;373,600;373,600;TO;373.600,000;373.600,000;KG;X;;3;9450;9450;GB9857;2128-01-14;Roman.Jeffrey;01:00:00;;3,27;1;TO;;73;;27434.38;5.644,55;3.892,36;6,89;106.434,26;30.742,35;14.261,50;2242-01-24;0389530814;B62;;;B29;;;28,28;X;1;;L;101844666;PPC4;21.286,85;-7,608;KM;02;;24,446;8,861;8,270;0,257;2128-01-15
3405036;2010;000000000070355648;000000000072697436;028333;no web to find fire the with ship;ys41;;A;;857023412314;MIN;1;MIN;002010;in sofa books people on to to hot;B0B;1;1;20;8650;100;96.464,00;US;380,600;380,600;380,600;MIN;0,381;0,381;KG;X;;3;8650;8650;GB9605;2127-12-26;Roman.Jeffrey;01:00:00;;-37,25;60;MIN;;82;;27037.68;6.597,60;4.060,61;6,93;96.464,00;38.843,86;14.380,54;2242-01-14;0072963822;B62;;;B29;;;-34,28;X;1;;L;116426119;PPC4;19.292,80;23,513;MI;01;;23,762;17,197;6,988;0,557;2127-12-27
3405036;2020;000000000077733216;000000000076689472;039422;find came banging ending island;ex38;;;;857023412314;KG;1;KG;002020;good they what white good lost;B0B;0;0;20;8915;100;96.464,00;GBP;329,500;329,500;329,500;KG;329,500;329,500;KG;X;;3;8915;8915;GB7464;2128-03-01;Roman.Jeffrey;01:00:00;;84,28;1;KG;;66;;33219.2;4.988,92;2.587,98;6,88;96.464,00;27.467,00;14.479,68;2242-01-25;0484565057;B62;B00;;B29;;;135,36;X;1;;;0;;19.292,80;11,985;KM;02;;19,660;27,194;8,934;0,228;2128-03-07
3405036;2030;000000000077733216;000000000076689472;039422;find came banging ending island;ex38;;;;057476200596;KG;1;KG;002030;good they what white good lost;B0B;6;6;80;8915;100;96.464,00;US;357,400;357,400;357,400;KG;0,357;0,357;TO;X;;3;8915;8915;GB4309;2128-01-13;Roman.Jeffrey;01:00:00;;5,21;1;KG;;98;;26724.26;6.262,52;3.453,06;6,89;96.464,00;28.329,19;12.996,52;2241-12-16;0051993527;B62;;B14;B13;ZGB1;;170,10;X;1;A;;0;;19.292,80;-0,025;KM;02;;21,227;22,704;6,990;0,029;2128-01-21
3405036;2040;000000000077733216;000000000076689472;039422;find came banging ending island;ex38;X;;;238999527438;MIN;1;MIN;002040;good they what white good lost;B0B;4;4;60;3554;100;96.464,00;EUR;483,500;483,500;483,500;MIN;0,484;0,484;KG;;;3;3554;3554;GB2067;2128-02-12;Hoffman.John;01:00:00;;47,69;60;MIN;;98;;21030.88;6.991,16;3.904,54;6,92;96.464,00;24.922,53;14.396,62;2242-02-01;0459450952;B62;;B14;B13;;;114,07;X;1;A;W;0;;19.292,80;0,956;MI;01;;14,130;21,777;5,711;-0,025;2128-02-12
3405037;2050;000000000077733216;000000000076689472;039422;find came banging ending island;ex38;;C;;238999527438;M3;1;M3;002050;good they what white good lost;B0B;6;6;20;7659;100;69.642,31;EUR;426,700;426,700;426,700;M3;981,410;981,410;TO;;;3;7659;7659;GB4321;2128-01-30;Raymond.Rocky;01:00:00;;150,21;1;M3;;23;;28828.37;7.107,76;4.275,04;6,90;69.642,31;32.285,20;12.233,14;2242-01-27;0799396792;B62;B38;;B13;;;137,25;X;1;;Z;102468952;PPC4;13.928,46;17,173;MI;02;;18,577;19,515;6,625;0,509;2128-02-08
3405037;2060;000000000066737727;000000000061955676;031016;this do asked else island monster;tm33;;C;;261000321712;MIN;1;MIN;002060;headphones took hatch with the;B0B;6;6;60;7659;100;69.642,31;EUR;324,600;324,600;324,600;MIN;0,325;0,325;KG;;;3;7659;7659;GB2149;2128-02-01;Noel.Marty;01:00:00;;43,05;60;MIN;;18;;32187.19;7.735,46;3.573,99;6,92;69.642,31;29.798,93;12.964,36;2242-01-05;0799396792;;B38;;B12;;;13,58;X;1;A;Z;0;;13.928,46;18,232;MI;03;;22,338;20,863;4,233;0,375;2128-02-04
3405037;2070;000000000075186317;000000000069236645;043386;light we ghost have else window;sq68;X;A;;261000321712;KG;1;KG;002070;wrong many from ill of will it;B0B;-1;-1;20;9892;100;69.642,31;US;321,700;321,700;321,700;KG;0,322;0,322;TO;;;3;9892;9892;GB9008;2128-02-07;Noel.Marty;01:00:00;;67,48;1;KG;;84;;34491.85;7.893,86;3.404,62;6,94;69.642,31;26.303,81;13.587,25;2242-01-06;0799396792;;;;B75;;;31,99;X;1;A;Z;0;;13.928,46;4,020;MI;02;;18,820;21,547;5,520;0,353;2128-02-07
3405037;2080;000000000075186317;000000000069236645;043386;light we ghost have else window;sq68;;A;;770976357519;TO;1;TO;002080;wrong many from ill of will it;B0B;3;3;10;9723;100;69.642,31;US;409,200;409,200;409,200;TO;409.200,000;409.200,000;KG;X;;3;9723;9723;GB3174;2128-02-23;Rogers.Michael;01:00:00;;87,05;1;TO;;55;;33330.39;6.507,65;4.525,93;6,88;69.642,31;35.777,53;14.881,39;2242-01-22;0113740853;;;;B29;;;11,28;X;1;A;;109524465;PPC4;13.928,46;7,903;KM;03;;24,334;30,740;9,001;0,437;2128-02-27
3405037;2090;000000000075186317;000000000069236645;043386;light we ghost have else window;sq68;;;;770976357519;TO;1;TO;002090;wrong many from ill of will it;B0B;0;0;50;9723;100;69.642,31;EUR;303,500;303,500;303,500;TO;303.500,000;303.500,000;KG;;;3;9723;9723;GB1834;2128-02-18;Rogers.Michael;01:00:00;;20,90;1;TO;;57;;26789.01;8.016,43;3.981,90;6,98;69.642,31;29.900,10;14.355,43;2242-01-20;0051993527;;;;B90;;;29,02;X;1;;;116947813;PPC4;13.928,46;6,113;KM;01;;11,449;18,845;6,164;1,068;2128-02-20
3405037;2100;000000000075186317;000000000069236645;043386;light we ghost have else window;sq68;;C;;770976357519;TO;1;TO;002100;wrong many from ill of will it;B0B;6;6;30;9723;100;69.642,31;US;525,900;525,900;525,900;TO;525,900;525,900;TO;;;3;9723;9723;GB2703;2128-03-14;Rogers.Michael;01:00:00;;47,89;1;TO;;57;;19811.98;7.470,18;3.995,39;6,89;69.642,31;30.571,22;14.481,84;2242-05-18;0606096219;;;;B90;;;181,77;X;1;A;;109115893;PPC4;13.928,46;5,052;MI;02;;18,886;27,390;7,737;0,251;2128-03-15
3405037;2110;000000000076538307;000000000070881281;067246;open it was white plane to light;pe65;;A;;770976357519;M3;1;M3;002110;in list television they rabbit;B0B;2;2;20;4744;100;69.642,31;GBP;346,700;346,700;346,700;M3;797,410;797,410;TO;;;3;4744;4744;GB7964;2128-01-27;Moon.Beth;01:00:00;;15,52;1;M3;;28;;28920.16;7.724,68;3.549,15;6,92;69.642,31;30.573,53;12.129,65;2242-01-17;0059245444;;;;B23;;;307,01;X;1;;;0;;13.928,46;3,488;MI;01;;12,964;25,440;10,092;0,025;2128-01-29
3405037;2120;000000000076538307;000000000070881281;067246;open it was white plane to light;pe65;;;;550958000258;KG;1;KG;002120;in list television they rabbit;B0B;1;1;80;9593;100;69.642,31;GBP;432,300;432,300;432,300;KG;0,432;0,432;TO;;;3;9593;9593;GB1061;2128-02-09;Moon.Beth;01:00:00;;43,33;1;KG;;68;;30834.76;6.540,68;4.938,42;6,89;69.642,31;30.812,08;14.825,44;2241-12-09;0468263756;;;;B23;;;64,62;X;1;A;W;0;;13.928,46;-1,161;KM;01;;28,145;20,754;6,883;0,295;2128-02-14
3405037;2130;000000000041420588;000000000067235933;007478;world discovered boon in hot the;ap07;;A;;669694029839;TO;1;TO;002130;have ends want sill or maybe room;B0B;2;2;80;4794;100;69.642,31;GBP;345,000;345,000;345,000;TO;345.000,000;345.000,000;KG;;B;3;4794;4794;GB5855;2127-12-23;Moon.Beth;01:00:00;;-85,32;1;TO;;68;;25858.21;7.606,22;3.836,74;6,90;69.642,31;24.178,02;13.446,96;2241-12-31;0468263756;;;;B38;;;-12,26;X;1;A;T;119485410;PPC4;13.928,46;13,334;MI;01;;14,977;17,106;3,214;0,378;2127-12-23
3405037;2140;000000000015927597;000000000074443511;056120;found world end room or web island;vd87;;;;304101959779;M3;1;M3;002140;they caves we enter caves to I;B0B;1;1;50;7765;100;69.642,31;GBP;385,000;385,000;385,000;M3;885,500;885,500;TO;X;B;3;7765;7765;GB2075;2128-01-28;Moon.Beth;01:00:00;;12,81;1;M3;;68;;21438.28;5.460,87;4.514,73;6,88;69.642,31;31.570,71;14.250,94;2241-12-19;0930668254;;;;B38;;;144,90;X;1;A;;102080148;PPC4;13.928,46;-0,788;MI;01;;17,572;16,609;10,944;0,241;2128-02-01
3405037;2150;000000000021111364;000000000064704618;068276;sits build something books lost;fm94;;A;;569243104376;M3;1;M3;002150;red on do when automatically to;B0B;-5;-5;50;1648;100;69.642,31;EUR;289,200;289,200;289,200;M3;665,160;665,160;TO;;;3;1648;1648;GB7355;2128-01-18;Waters.Sher;01:00:00;;41,37;1;M3;;43;;31194.82;7.978,32;5.247,99;6,93;69.642,31;31.769,17;14.283,62;2242-03-01;0072963822;;;;B12;;;-2,32;X;1;A;;0;;13.928,46;7,164;MI;01;;24,353;19,110;4,510;0,304;2128-01-19
3405037;2160;000000000021111364;000000000064704618;068276;sits build something books lost;fm94;X;;;569243104376;TO;1;TO;002160;red on do when automatically to;B0B;2;2;20;5480;100;69.642,31;GBP;323,300;323,300;323,300;TO;323,300;323,300;TO;;B;3;5480;5480;GB5968;2128-03-02;Waters.Sher;01:00:00;;-53,55;1;TO;;43;;24376.31;7.308,49;4.393,48;6,99;69.642,31;21.210,97;14.338,27;2242-01-12;0537868059;;;;B12;;;48,46;X;1;A;;0;;13.928,46;12,382;KM;03;;11,322;25,350;-0,002;0,188;2128-03-08
3405038;2170;000000000021111364;000000000064704618;068276;sits build something books lost;fm94;;C;;687146393967;TO;1;TO;002170;red on do when automatically to;B0B;8;8;60;1868;100;142.931,10;EUR;365,900;365,900;365,900;TO;365,900;365,900;TO;;;3;1868;1868;GB1850;2128-03-26;Waters.Sher;01:00:00;;123,95;1;TO;;66;;34503.14;7.349,92;4.533,65;6,95;142.931,10;28.904,21;14.965,03;2242-03-25;0537868059;;;;B96;;;-70,05;X;1;;P;0;;28.586,22;20,496;MI;01;;23,486;24,320;4,338;0,731;2128-03-28
3405038;2180;000000000073157443;;025223;library came to open sidekick enter;hm56;;;;687146393967;TO;1;TO;002180;code trying will ending in computer;B0B;10;10;0;1868;100;142.931,10;GBP;296,300;296,300;296,300;TO;296,300;296,300;TO;X;;3;1868;1868;GB2843;2128-03-24;Burris.Paul;01:00:00;;41,69;1;TO;;30;;27448.39;7.002,56;4.018,55;6,90;142.931,10;25.857,79;16.318,97;2242-03-04;0537868059;;B56;;B26;;;84,16;X;1;;P;0;;28.586,22;18,799;MI;01;;21,270;14,653;7,597;0,535;2128-03-29
3405038;2190;000000000073157443;;025223;library came to open sidekick enter;hm56;X;;pb;422461110191;M3;1;M3;002190;code trying will ending in computer;B0B;2;2;0;6934;100;142.931,10;US;406,900;406,900;406,900;M3;935,870;935,870;TO;;B;3;6934;6934;GB6759;2128-01-24;Burris.Paul;01:00:00;;47,34;1;M3;;18;;25268.46;6.576,63;2.878,89;6,87;142.931,10;34.062,89;13.098,77;2241-12-03;0110380343;B53;B80;;B38;;;-24,65;X;1;A;P;112230962;PPC4;28.586,22;5,610;MI;02;;19,975;19,008;10,781;0,823;2128-01-31
3405038;2200;000000000072184333;;050249;found window constantly visions;bd25;;A;;762468080584;M3;1;M3;002200;speed sidekick leader it ends lots;B0B;6;6;0;7664;100;142.931,10;US;391,700;391,700;391,700;M3;900,910;900,910;TO;X;;3;7664;7664;GB6759;2128-01-31;Burris.Paul;01:00:00;;60,27;1;M3;;18;;32615.51;5.795,39;2.897,19;6,93;142.931,10;36.593,14;13.504,79;2241-12-26;0110380343;;;;B43;;;57,45;X;1;A;P;114726696;PPC4;28.586,22;1,637;MI;01;;16,030;22,352;4,465;0,290;2128-02-02
3405038;2210;000000000045524827;000000000062887682;027959;people always numbers headphones;mc54;;A;;762468080584;M3;1;M3;002210;;B0B;0;0;30;7664;100;142.931,10;US;441,600;441,600;441,600;M3;0,442;0,442;KG;;;3;7664;7664;GB4121;2128-01-10;Burris.Paul;01:00:00;;83,77;1;M3;;76;;22911.04;5.370,04;4.005,97;6,88;142.931,10;39.205,99;14.675,01;2241-12-16;0110380343;;B27;;B43;;;-157,63;X;1;A;N;104688684;PPC4;28.586,22;7,650;KM;02;;24,134;25,680;2,842;0,849;2128-01-10
3405038;2220;000000000061819364;;050387;through sacrifice who moved had;zm00;;A;;762468080584;TO;1;TO;002220;I end will to warp we do died ends;B0B;1;1;50;7253;100;142.931,10;US;377,700;377,700;377,700;TO;377.700,000;377.700,000;KG;X;B;3;7253;7253;GB2634;2128-02-21;Burris.Paul;01:00:00;;79,63;1;TO;;66;;29509.53;6.076,72;3.452,84;6,94;142.931,10;27.257,28;11.725,70;2242-02-12;0604864191;;;;B43;ZGB1;;116,65;X;1;;;120328844;PPC4;28.586,22;4,013;MI;03;;14,537;20,924;1,414;0,606;2128-02-27
3405038;2230;000000000073561246;000000000064648260;048099;waited hid text badly died while;lx59;X;;;762468080584;MIN;1;MIN;002230;hat out do of when automatically;B0B;-5;-5;10;5216;100;142.931,10;EUR;303,900;303,900;303,900;MIN;0,000;0,000;TO;;;3;5216;5216;GB0147;2127-12-28;Burris.Paul;01:00:00;;-4,54;60;MIN;;66;;34264.81;6.365,55;3.468,24;6,91;142.931,10;28.424,08;14.031,36;2241-12-23;0319828531;;;;B43;;;-26,96;X;1;;K;117225656;PPC4;28.586,22;-9,643;MI;02;;22,168;31,564;7,137;0,715;2128-01-01
3405038;2240;000000000073561246;000000000064648260;048099;waited hid text badly died while;lx59;;A;;578494946140;KG;1;KG;002240;hat out do of when automatically;B0B;0;0;10;7640;100;142.931,10;US;348,600;348,600;348,600;KG;348,600;348,600;KG;;;3;7640;7640;GB6568;2128-01-11;Burris.Paul;01:00:00;;101,26;1;KG;;67;;31758.47;6.310,85;3.943,01;6,93;142.931,10;28.647,40;13.980,53;2241-10-12;0605788397;;;;B43;;;-5,87;X;1;A;K;112171631;PPC4;28.586,22;4,939;MI;01;;22,507;15,574;5,931;0,260;2128-01-18
3405038;2250;000000000073561246;000000000064648260;048099;waited hid text badly died while;lx59;X;A;;578494946140;M3;1;M3;002250;hat out do of when automatically;B0B;4;4;30;7640;100;142.931,10;GBP;262,400;262,400;262,400;M3;0,262;0,262;KG;;;3;7640;7640;GB8043;2128-01-17;Burris.Paul;01:00:00;;67,85;1;M3;;51;;29724.56;7.309,07;4.149,35;6,89;142.931,10;32.388,48;14.703,80;2242-01-22;0200086706;B56;;;B43;;;76,68;X;1;A;K;103707136;PPC4;28.586,22;11,495;KM;02;;22,069;20,710;6,990;0,173;2128-01-18
3405038;2260;000000000012976879;;077060;hot no build interest they generated;uu32;;A;;578494946140;TO;1;TO;002260;to so world sofa world ending ball;B0B;0;0;60;7640;100;142.931,10;EUR;303,400;303,400;303,400;TO;303,400;303,400;TO;X;B;3;7640;7640;GB6562;2128-02-03;Solomon.Mariah;01:00:00;;21,28;1;TO;;66;;25971.47;5.355,59;4.803,32;6,96;142.931,10;24.555,16;14.990,76;2241-12-17;0807092674;B60;;;B43;;E;106,47;X;1;;K;113386854;PPC4;28.586,22;11,033;KM;01;;18,167;27,579;5,712;0,506;2128-02-03
3405038;2270;000000000079946048;000000000071391038;010403;came have sidekick throw show list;ai97;;A;;278867693559;TO;1;TO;002270;came enter it died rabbit dad while;B0B;0;0;40;7640;100;142.931,10;GBP;456,000;456,000;456,000;TO;456,000;456,000;TO;X;B;3;7640;7640;GB3234;2128-02-01;Solomon.Mariah;01:00:00;;-6,16;1;TO;;48;;26903.93;8.213,47;3.137,47;6,93;142.931,10;25.700,10;14.063,03;2242-03-31;0503101843;B60;;;B43;;;22,53;X;1;;I;0;;28.586,22;4,602;KM;03;;14,013;20,560;4,514;0,356;2128-02-09
3405038;2280;000000000053283905;000000000072053529;072150;while open plane ill light smoke;yn92;;A;;278867693559;TO;1;TO;002280;;B0B;3;3;40;9562;100;142.931,10;GBP;348,300;348,300;348,300;TO;348,300;348,300;TO;X;B;3;9562;9562;GB4693;2128-02-16;Solomon.Mariah;01:00:00;;84,35;1;TO;;48;;28738.64;6.014,27;4.181,59;6,88;142.931,10;25.312,04;15.717,98;2242-04-01;0419684874;;;;B43;;;-57,92;X;1;A;A;0;;28.586,22;14,609;MI;03;;13,123;19,856;6,230;0,268;2128-02-16
3405038;2290;000000000053283905;000000000072053529;072150;while open plane ill light smoke;yn92;;C;;278867693559;KG;1;KG;002290;;B0B;0;0;10;4113;100;142.931,10;EUR;237,500;237,500;237,500;KG;0,238;0,238;TO;;;3;4113;4113;GB4782;2128-03-14;Sellers.Marlene;01:00:00;;240,27;1;KG;;48;;17936.0;9.073,14;2.999,60;6,89;142.931,10;38.628,95;14.562,83;2242-02-18;0419684874;;;;B38;;;111,76;X;1;A;;109965497;PPC4;28.586,22;27,576;MI;01;;18,024;24,988;4,339;0,377;2128-03-14
3405038;2300;000000000050443223;;049683;will wicket about to books else;nq91;;C;;278867693559;MIN;1;MIN;002300;ends dreams magnetic I television;B0B;2;2;70;4113;100;142.931,10;EUR;373,400;373,400;373,400;MIN;0,373;0,373;KG;X;;3;4113;4113;GB0914;2128-02-01;Sellers.Marlene;01:00:00;;148,03;60;MIN;;49;;34914.47;8.268,20;3.988,29;6,98;142.931,10;33.150,35;15.079,12;2242-01-24;0629726682;B71;;;B98;;;-25,38;X;1;A;V;107850011;PPC4;28.586,22;20,602;MI;01;;17,880;13,846;4,151;0,456;2128-02-04
3405039;2310;000000000050443223;;049683;will wicket about to books else;nq91;X;C;;278867693559;MIN;1;MIN;002310;ends dreams magnetic I television;B0B;-2;-2;70;1316;100;98.947,26;US;475,200;475,200;475,200;MIN;0,475;0,475;KG;X;;3;1316;1316;GB7791;2128-01-20;Sellers.Marlene;01:00:00;;35,02;60;MIN;;49;;26197.17;8.433,14;4.256,97;6,94;98.947,26;28.951,21;14.572,19;2242-02-07;0606557865;B71;;;B98;;;59,94;X;1;;O;119128208;PPC4;19.789,45;-4,107;MI;01;;23,570;11,855;13,039;0,203;2128-01-23
3405039;2320;000000000050443223;;049683;will wicket about to books else;nq91;;A;;278867693559;TO;1;TO;002320;ends dreams magnetic I television;B0B;1;1;10;6015;100;98.947,26;US;328,400;328,400;328,400;TO;328.400,000;328.400,000;KG;;;3;6015;6015;GB9037;2127-12-28;Sellers.Marlene;01:00:00;;83,29;1;TO;;49;;22421.85;6.118,91;2.996,59;6,94;98.947,26;30.579,06;14.548,32;2241-12-14;0912606791;B70;;;B98;;;193,87;X;1;A;B;109334748;PPC4;19.789,45;-0,998;KM;01;;25,360;18,940;10,876;0,404;2128-01-02
3405039;2330;000000000050443223;;049683;will wicket about to books else;nq91;;A;;278867693559;KG;1;KG;002330;ends dreams magnetic I television;B0B;3;3;10;8412;100;98.947,26;GBP;261,700;261,700;261,700;KG;261,700;261,700;KG;;B;3;8412;8412;GB5246;2128-12-29;Sellers.Marlene;01:00:00;;47,98;1;KG;;49;;35253.39;7.565,87;4.527,57;6,91;98.947,26;41.074,13;15.712,68;2241-12-06;0623147794;;B90;;B30;;;127,67;X;1;;B;100779470;PPC4;19.789,45;4,426;MI;02;;19,715;23,312;3,768;0,778;2128-01-04
3405039;2340;000000000050443223;;049683;will wicket about to books else;nq91;X;A;sw;278867693559;KG;1;KG;002340;ends dreams magnetic I television;B0B;0;0;80;5906;100;98.947,26;GBP;472,400;472,400;472,400;KG;0,472;0,472;TO;X;;3;5906;5906;GB0346;2128-02-13;Craig.Bryan;01:00:00;;157,73;1;KG;;22;;23870.44;6.673,32;3.879,50;6,94;98.947,26;31.374,27;13.523,50;2242-01-31;0720616758;;B90;;B30;;E;98,32;X;1;A;G;0;;19.789,45;11,713;MI;03;;19,985;24,928;10,118;0,279;2128-02-16
