BILL_NUM;BILL_ITEM;BILL_TYPE;BILL_CAT;BILL_DATE;BILL_RULE;BILL_QTY;BASE_UOM;BATCH;BILLTOPRTY;COMP_CODE;COST;COSTCENTER;CO_AREA;CREATEDON;BIL_I_CNT;BWAPPLNM;CH_ON;DISTR_CHAN;DIVISION;DIV_HEAD;CSHDSC_BAS;GN_CUSTOM;CUST_GROUP;CUST_GRP1;CUST_GRP2;CUST_GRP3;CUST_GRP4;CUST_GRP5;DENOMINTR;DOC_CATEG;DOC_CURRCY;EANUPC;EXCHG_RATE;EXCHG_STAT;EXRATEXACC;EXRATE_ACC;FISCVARNT;GN_R3_SSY;GROSS_VAL;GRS_WGT_DL;INV_QTY;ITEM_CATEG;ITM_TYPE;LOC_CURRCY;MATERIAL;MATL_GROUP;MATL_GRP_1;MATL_GRP_2;MATL_GRP_3;MATL_GRP_4;MATL_GRP_5;MAT_ENTRD;NETVAL_INV;NET_WGT_DL;NO_INV_IT;NUMERATOR;PAYER;PLANT;PRICE_DATE;PROCESSKEY;PROD_HIER;PROV_GROUP;RATE_TYPE;REBATE_BAS;REBATE_GRP;RECORDMODE;REFER_DOC;REFER_ITM;REQ_QTY;RT_PROMO;SALESDEAL;SALESEMPLY;SALESORG;SALES_DIST;SALES_GRP;SALES_OFF;SALES_UNIT;SCALE_QTY;SERV_DATE;SHIP_POINT;SHIP_TO;SOLD_TO;STAT_CURR;STAT_DATE;STOR_LOC;ST_UP_DTE;SUBTOTAL_1;SUBTOTAL_2;SUBTOTAL_3;SUBTOTAL_4;SUBTOTAL_5;SUBTOTAL_6;TAX_AMOUNT;TRANS_DATE;UNIT_OF_WT;VOLUMEUNIT;VOLUME_DL;WBS_ELEMT
140511;20;KZ;I;2013-09-23;C;11;TO;1;2418035;KZ10;400;12;C02;2013-04-19;4;;2013-01-30;1;S4;S0;;PERRY-OFFICESUPPLIES;CCROUP6;;;;;;1;B;GEL;;24,17;1;;;K4;;31.774,95;25.135,43;8102;ZLHA;;RON;210;;723;;;;;9980;1.934.191,64;319.452,06;3;2,38;25960706;102;2013-10-03;1;163767341;G1;M;194.386,95;B1;;3405012;20;889;;;;RO60;1;;OF11;;696;2013-10-31;SP14;1029344359;M;GEL;2013-06-25;LO17;2013-07-24;387.644,89;254.572,18;394.771,49;106.773,18;163.703,46;182340.97;226.097,16;2013-11-30;SD;;;
140511;30;M;I;2013-09-23;B;2;ST;1;2418035;RU10;400;12;C01;2013-03-30;9;;2013-01-30;1;S6;S0;;PERRY-OFFICESUPPLIES;CCROUP9;;;;;;1;C;GEL;;4,71;1;;;K4;;4.618,06;26.476,06;8864;Y004;;RON;230;;663;;;;;3678;877.719,45;330.669,21;1;7,30;25370499;102;2013-03-01;1;210340550;G1;KZ;387.640,38;B1;;3405012;30;262;;;;RO60;1;;OF11;;465;2013-10-31;SP9;1029344359;M;GEL;2013-06-25;LO17;2013-07-24;263.504,15;77.572,43;112.499,79;99.665,17;30.010,86;346575.5;187.472,81;2013-02-23;SD;;;
140511;40;M;I;2013-09-23;H;14;ST;1;2418035;GB30;500;12;C01;2013-03-30;13;;2013-01-30;1;S6;S0;;PERRY-OFFICESUPPLIES;CCROUP3;;1;;;;1;G;GEL;;22,69;1;;;K4;;203.093,49;6.821,41;5583;Y070;;RON;230;;663;;;;;8455;896.929,41;59.082,96;6;2,22;25370499;102;2013-03-01;1;210340550;G1;KZ;156.279,95;B1;;3405012;40;802;;;;RO60;1;;OF11;;24;2013-10-31;SP9;1029344359;M;GEL;2013-06-25;LO17;2013-07-24;94.939,70;140.544,98;189.295,83;376.673,98;176.742,38;183508.06;283.156,29;2013-07-07;SD;;;
140512;10;M;I;2013-09-23;L;9;ST;1;2418035;RO30;200;12;C03;2013-03-30;1;;2013-02-16;9;S6;S0;;DARIEN-BAKERY;CCROUP1;;;;;;1;G;GEL;;2,20;1;;;K4;;258.713,72;33.205,11;9004;Y004;;KZT;230;;663;;;;;92;2.785.854,79;234.099,83;3;4,67;25370499;102;2013-02-11;1;210340550;G1;M;37.843,98;B1;;3405013;20;501;;;;RO60;1;;OF2;;413;2013-10-31;SP9;1012103418;;GEL;2013-06-25;LO6;2013-07-24;364.904,94;10.166,57;303.897,57;175.707,84;293.494,06;308996.93;333.348,68;2013-09-16;SD;;;
140512;20;M;I;2013-09-23;B;9;TO;1;2418035;GB30;600;12;C03;2013-03-30;4;;2013-02-16;9;S6;S0;;DARIEN-BAKERY;CCROUP11;;;;;;1;G;GEL;;13,53;1;;;K4;;146.228,55;16.383,29;677;ZPL1;;KZT;230;;401;;;;;808;2.499.690,87;248.052,05;4;3,39;25370499;102;2013-02-11;1;210340550;G1;M;258.177,20;B1;;3405013;50;176;;;;RO60;1;;OF2;;981;2013-10-31;SP9;1012440017;;GEL;2013-11-14;LO6;2013-07-24;30.119,99;18.206,54;215.735,68;18.357,00;175.225,39;192245.69;206.848,37;2013-07-26;SD;;;
140512;30;M;I;2013-09-23;C;4;TO;1;2418035;140;300;10;C03;2013-03-30;12;;2013-02-16;1;S6;S0;;DARIEN-BAKERY;CCROUP10;103;;ROZ;;;1;G;GBP;;12,39;1;;;K4;;200.899,08;7.493,65;6773;ZSIR;;KZT;230;;607;;;;;6261;1.229.826,67;231.548,25;2;6,69;25370499;102;2013-08-20;1;210340550;G1;M;151.190,16;B1;;3405013;70;237;;;;RO60;1;;OF7;;800;2013-07-29;SP13;1016389381;;GEL;2013-03-12;LO6;2013-07-24;170.525,76;11.675,65;70.866,20;335.956,71;36.847,42;384679.39;215.810,39;2013-05-16;SD;;;
140513;10;M;I;2013-09-23;G;3;ST;1;2418035;SE10;400;10;C03;2013-03-30;7;;2013-10-12;1;S6;S0;;UNIONCITY-REALTY;CCROUP1;;;;;;1;G;RUB;;18,23;1;;;K4;;88.755,03;20.727,24;1189;Y002;;PLN;260;;607;;;;;8223;3.840.543,02;28.716,85;8;6,76;21475026;102;2013-06-07;1;210340550;G1;M;149.718,50;B1;;3405014;20;579;;;;RO60;1;29;OF7;;512;2013-07-29;SP11;1016566223;;GEL;2013-03-12;LO6;2013-07-24;61.062,52;207.828,51;1.027,91;207.455,95;37.332,24;4307.62;348.902,28;2013-04-06;SD;;;
140513;20;M;I;2013-06-10;C;7;STD;1;2418983;140;600;10;C03;2013-06-04;3;;2013-10-12;1;S6;S0;;UNIONCITY-REALTY;CCROUP2;;;;;;1;C;RUB;;21,42;1;;;K4;;234.844,99;8.884,15;7910;Y002;;PLN;260;;607;;;;;8750;3.521.173,91;190.078,16;2;9,12;21475026;102;2013-06-07;1;210340550;G1;KZ;81.634,68;B1;;3405014;30;849;;;;RO60;1;29;OF7;;103;2013-03-22;SP6;1016566223;;GEL;2013-03-12;LO6;2013-07-24;240.627,88;398.883,24;136.227,29;203.623,65;203.023,60;207886.55;377.805,35;2013-11-14;SD;;;
140513;30;M;I;2013-06-10;C;14;M3;1;2418983;NL11;600;10;C03;2013-04-26;3;;2013-10-12;1;S4;S0;;UNIONCITY-REALTY;CCROUP5;;;DED;;;1;C;RUB;;18,94;1;;;K4;;63.373,33;16.856,42;6273;Y047;;PLN;260;;607;;;;;1325;1.018.858,35;292.991,25;3;7,18;21475026;102;2013-06-07;1;210340550;G1;M;54.798,03;B1;;3405014;40;599;;;;RO60;1;29;OF7;;703;2013-03-22;SP12;1024553683;;GEL;2013-03-12;LO16;2013-07-24;323.477,55;47.314,62;369.014,80;241.648,42;277.122,84;18376.26;134.842,96;2013-03-05;SD;;;
140513;40;M;I;2013-06-01;B;4;STD;1;2418207;SE10;300;10;C03;2013-04-26;1;;2013-10-12;1;S4;S0;;UNIONCITY-REALTY;CCROUP11;;;;;;1;H;RUB;;12,32;1;;;K4;;143.599,02;22.382,56;6807;Y047;;PLN;667;;607;;;;;2245;1.982.052,80;49.517,74;4;9,44;21475026;102;2013-07-05;1;122140498;G1;M;143.528,22;B1;;3405014;50;382;;;;RO60;1;29;OF7;;443;2013-03-22;SP6;1010922723;;GEL;2013-03-12;LO16;2013-07-24;308.289,94;154.500,25;284.024,02;95.137,72;254.107,83;288233.55;311.922,89;2013-01-20;SD;;;
140513;50;M;I;2013-06-01;G;6;ST;1;2418207;NL11;100;10;C03;2013-04-26;2;;2013-10-12;1;S4;S0;;UNIONCITY-REALTY;CCROUP7;103;;;;;1;H;RUB;;2,06;1;;;K4;;60.636,50;29.221,01;252;ZWEN;;PLN;169;;607;;;;;1058;3.483.869,95;248.384,55;2;4,73;21475026;102;2013-07-05;1;122140498;G1;KZ;69.881,85;B1;;3405014;70;42;;;;RO60;1;29;OF7;;327;2013-03-22;SP6;1013447171;;GEL;2013-03-12;LO16;2013-07-24;52.982,23;133.745,46;40.535,40;15.367,17;375.339,93;187707.36;7.547,46;2013-10-25;SD;;;
140513;60;M;I;2013-06-01;G;14;STD;1;2418207;RO60;500;12;C03;2013-04-26;4;;2013-10-12;1;S4;S0;;UNIONCITY-REALTY;CCROUP2;;;RO3;;;1;H;RUB;;13,84;1;;;K4;;148.168,77;3.195,60;196;ZWEN;;PLN;169;;607;;;;;861;3.360.320,81;308.238,52;9;9,53;21475026;102;2013-07-05;1;122140498;G1;KZ;168.722,15;B1;;3405014;80;261;;;;RO60;1;29;OF7;;503;2013-03-22;SP3;1013447171;;GEL;2013-03-12;LO16;2013-07-24;123.821,43;147.325,40;191.677,98;266.461,21;337.941,31;205599.89;22.324,34;2013-10-09;SD;;;
140514;10;M;I;2013-06-01;B;7;STD;1;2418047;RO60;100;15;C03;2013-04-26;11;;2013-07-01;9;S4;S0;;COUNCIL-MOTORS;CCROUP1;;;;;;1;G;RUB;;9,19;1;;;K4;;77.179,35;32.873,34;8586;ZRHA;;PLN;169;;607;;;;;2435;3.397.576,42;164.111,18;6;2,03;21475026;102;2013-07-05;1;122140498;G1;KZ;294.693,18;B1;;3405015;10;801;;;;RO60;1;211;OF7;;757;2013-03-22;SP3;1013447171;;GEL;2013-03-12;LO16;2013-07-24;330.107,18;139.561,29;89.612,89;332.278,64;378.972,85;14362.81;237.549,21;2013-06-30;SD;;;
140514;20;M;I;2013-03-30;B;10;MIN;1;2418213;SE10;800;15;C03;2013-04-26;3;;2013-07-01;9;S1;S0;;COUNCIL-MOTORS;CCROUP7;;;;;;1;G;RUB;;13,39;1;;;K4;;125.107,57;12.174,20;271;ZRHA;;PLN;169;;607;;;;;5354;2.553.584,94;221.877,90;6;2,33;21475026;102;2013-07-05;1;122140498;G1;KZ;254.392,97;B1;;3405015;20;714;;;;RO60;1;211;OF1;;3;2013-03-22;SP1;1013447171;;GEL;2013-05-29;LO16;2013-06-13;355.259,65;96.037,43;134.551,77;234.708,26;15.794,06;203330.27;89.461,52;2013-01-18;SD;;;
140515;10;M;I;2013-07-29;G;7;ST;1;2418213;140;800;15;C03;2013-04-10;13;;2013-07-01;1;S1;S0;;VILLARICA-SERVICES;CCROUP6;;;ROG;;;1;G;RUB;;20,87;1;;;K4;;239.845,43;1.710,45;5547;ZRHA;;PLN;169;;607;;;;;1799;272.686,26;233.059,02;1;5,21;21475026;102;2013-11-12;1;122140498;G1;KZ;398.294,89;B1;;3405016;10;985;;;;RO60;1;;OF1;;757;2013-04-25;SP1;1013447171;;GEL;2013-05-29;LO16;2013-06-13;212.204,33;362.549,94;37.084,28;192.418,99;209.428,81;118359.69;174.445,19;2013-02-18;SD;;;
140515;20;KZ;I;2013-07-29;L;8;MIN;1;2418213;SE10;500;15;C04;2013-04-10;1;;2013-07-01;1;S1;S0;;VILLARICA-SERVICES;CCROUP9;;;;;;1;L;RUB;;13,25;1;;;K4;;105.555,32;8.499,84;8478;ZLHA;;PLN;169;;607;;;;;1012;2.804.436,10;53.431,72;7;9,80;21475026;102;2013-11-12;1;122140498;G1;KZ;290.701,19;B1;;3405016;20;80;;;;RO60;1;;OF9;;781;2013-04-12;SP1;1022613273;;UAH;2013-07-16;LO16;2013-06-12;118.925,64;224.900,71;391.631,27;384.566,24;370.460,94;220625.0;326.604,43;2013-08-22;SD;;;
140515;30;M;I;2013-01-24;B;9;TO;1;2418213;BE10;300;10;C04;2013-09-11;12;;2013-07-01;1;S1;S0;;VILLARICA-SERVICES;CCROUP10;;;;;;1;G;RUB;;12,57;1;;;K4;;135,26;26.419,21;705;ZLHA;;PLN;169;;607;;;;;4805;2.184.125,73;209.912,83;4;1,31;21475026;103;2013-11-12;1;122140498;G1;KZ;100.992,65;B1;;3405016;30;302;;;;RO60;1;;OF9;;986;2013-07-03;SP1;1024177367;;UAH;2013-04-06;LO12;2013-01-14;398.735,39;245.426,86;191.261,58;82.406,09;318.515,06;65394.02;53.310,89;2013-07-07;SD;;;
140515;40;KZ;I;2013-01-24;C;9;M3;1;2418361;GE10;800;10;C04;2013-09-11;13;;2013-07-01;1;S1;S0;;VILLARICA-SERVICES;CCROUP8;106;2;;;;1;G;RUB;;21,88;1;;;K4;;16.529,58;21.605,91;6414;ZLHA;;PLN;169;;607;;;;;7160;3.111.030,46;132.631,28;3;2,39;21475026;103;2013-09-24;1;122140498;G1;KZ;127.393,86;B1;;3405016;40;972;;;;RO60;1;;OF9;;62;2013-07-03;SP1;1022811942;;UAH;2013-04-06;LO12;2013-01-14;390.830,40;274.947,17;58.819,41;3.200,92;161.153,71;122578.02;159.236,90;2013-03-24;SD;;;
140515;50;KZ;I;2013-01-24;G;13;STD;1;2418361;RO10;700;10;C01;2013-08-08;14;;2013-03-04;1;S1;S0;;VILLARICA-SERVICES;CCROUP6;;;;;;1;G;RUB;;21,11;1;;;K4;;78.506,25;2.941,94;452;ZLHA;;PLN;822;;168;B12;;;;589;2.369.894,95;266.751,72;8;3,28;21475026;103;2013-09-24;1;226680844;G1;KZ;36.170,75;B1;;3405016;50;883;;;;RO60;1;;OF2;;346;2013-07-26;SP9;1025761881;;UAH;2013-04-06;LO17;2013-03-15;228.777,33;56.435,99;376.064,08;397.219,66;116.934,38;273587.15;303.994,56;2013-03-13;SD;;;
140515;60;KZ;I;2013-08-20;H;8;M3;1;2418361;RO10;500;10;C01;2013-08-08;10;;2013-10-06;1;S1;S0;;VILLARICA-SERVICES;CCROUP5;;;;;;1;G;RUB;;11,55;1;;;K4;;59.693,27;10.581,84;8367;ZSIN;;GEL;453;;168;;;;;2668;3.416.393,86;37.545,18;7;4,51;21475026;103;2013-09-24;1;226680844;G1;KZ;233.925,18;B1;;3405016;90;942;;;;RO60;1;;OF2;;920;2013-07-26;SP9;1016449799;;UAH;2013-04-06;LO17;2013-03-15;319.908,42;289.999,84;105.421,31;96.012,59;53.292,23;182756.31;3.960,06;2013-08-01;SD;;;
140516;10;KZ;I;2013-08-20;G;1;TO;1;2418968;RU10;800;10;C02;2013-05-26;12;;2013-10-06;1;S1;S0;;POULAN-MANUFACTURING;CCROUP6;;;;;;1;G;RUB;;5,80;1;;;K4;;176.992,58;30.085,15;3430;ZSIN;;GEL;453;;590;;R01;;;5569;1.570.534,67;145.986,04;8;9,63;21475026;103;2013-09-24;1;226680844;G1;M;236.037,02;B1;;3405018;20;992;;;;RO60;1;;OF2;;411;2013-07-26;SP9;1018883213;M;UAH;2013-04-06;LO17;2013-03-15;141.639,17;131.957,93;51.252,49;351.162,10;146.068,08;320906.6;222.633,80;2013-07-15;SD;;;
140516;20;KZ;I;2013-08-20;G;9;ST;1;2418968;RU11;300;10;C02;2013-10-03;9;;2013-10-06;1;S1;S0;;POULAN-MANUFACTURING;CCROUP8;;;CYY;;;1;C;RUB;;13,97;1;;;K4;;286.210,94;12.497,12;8141;ZTXR;;GEL;453;;590;;;A02;;3705;2.789.151,32;125.598,41;9;5,85;28530229;103;2013-09-24;1;226680844;G1;M;15.494,34;B1;;3405018;30;733;;;;RO60;1;;OF2;;544;2013-07-26;SP9;1018883213;M;UAH;2013-04-06;LO17;2013-11-18;373.161,94;390.029,49;294.359,18;368.289,25;43.088,27;195592.65;388.185,25;2013-09-03;SD;;;
140516;30;KZ;I;2013-08-20;B;5;M3;1;2418968;140;300;10;C02;2013-10-03;6;;2013-10-06;1;S1;S0;;POULAN-MANUFACTURING;CCROUP9;106;;;;;1;C;RUB;;4,56;1;;;K4;;189.197,53;38.249,18;7179;ZTXR;;GEL;453;;590;B13;;A02;;4364;1.068.958,61;122.530,29;9;2,13;28530229;103;2013-09-24;1;226680844;G1;M;367.500,55;B1;;3405018;40;789;;;;RO60;1;;OF3;;624;2013-11-18;SP9;1025064440;M;EUR;2013-04-06;LO17;2013-11-18;28.940,77;321.078,29;42.090,92;199.876,43;162.790,62;109351.34;76.637,72;2013-06-20;SD;;;
140516;40;KZ;I;2013-09-01;L;1;MIN;1;2418968;RU11;800;10;C02;2013-10-03;11;;2013-10-06;9;S1;S0;;POULAN-MANUFACTURING;CCROUP8;;;;;;1;B;RUB;;6,09;1;;;K4;;154.821,89;35.056,63;5656;ZTXR;;RON;453;;590;B12;R01;;;8355;2.898.747,19;91.579,42;9;6,12;28530229;103;2013-09-24;1;226680844;G1;M;249.927,37;B1;;3405018;50;880;;;;RO60;1;;OF3;;430;2013-11-18;SP9;1028343766;M;EUR;2013-04-06;LO17;2013-11-18;98.225,91;382.068,03;280.097,49;158.440,20;42.945,66;131044.94;389.406,53;2013-05-15;SD;;;
140517;10;KZ;I;2013-09-01;B;8;MIN;1;2418314;RO10;300;10;C02;2013-10-03;1;;2013-10-06;1;S1;S0;;INAHA-MOTORSERVICES;CCROUP2;;;;;;1;B;RUB;;22,48;1;;;K4;;25.933,73;11.526,72;5808;ZTXR;;RON;453;;590;;;;;8319;1.751.849,62;150.428,26;4;9,07;28530229;103;2013-01-28;1;226680844;G1;KZ;87.777,96;B1;;3405019;10;868;;;;RO60;1;22;OF3;;64;2013-05-17;SP11;1028343766;KZ;EUR;2013-04-06;LO17;2013-11-18;232.541,78;331.051,87;373.504,36;378.772,72;221.312,19;213418.89;328.432,06;2013-08-06;SD;;;
140517;20;KZ;I;2013-09-01;H;8;STD;1;2418682;GE10;800;10;C02;2013-10-03;12;;2013-10-06;1;S1;S0;;INAHA-MOTORSERVICES;CCROUP6;;;;;;1;B;RUB;;24,00;1;;;K4;;46.881,41;28.412,10;7666;Y024;;RON;453;;590;;;;;9498;1.702.902,08;267.401,20;3;8,34;12054281;103;2013-06-22;1;226680844;G1;KZ;223.205,95;B1;;3405019;20;919;;;;RO60;1;22;OF3;;855;2013-05-17;SP11;1018825465;KZ;EUR;2013-04-06;LO17;2013-11-18;151.260,46;175.648,30;241.147,80;302.364,19;278.277,33;119975.12;60.441,76;2013-03-15;SD;;;
140517;30;KZ;I;2013-01-09;H;11;ST;1;2418956;RU11;400;10;C02;2013-10-03;6;;2013-04-13;9;S1;S0;;INAHA-MOTORSERVICES;CCROUP10;102;3;;;;1;L;UAH;;19,55;1;;;K4;;20.939,35;15.934,38;3846;Y024;;RON;453;;671;;;;;4507;283.200,45;44.190,78;4;3,13;12054281;103;2013-06-22;1;226680844;G1;KZ;86.053,60;B1;;3405019;30;228;;;;RO60;1;22;OF3;;139;2013-05-17;SP11;1013332465;KZ;EUR;2013-04-06;LO17;2013-11-18;26.313,07;323.078,18;305.369,58;299.272,29;246.956,58;311066.25;159.568,25;2013-05-08;SD;;;
140517;40;KZ;I;2013-01-09;G;1;MIN;1;2418868;RO30;800;10;C02;2013-10-03;3;;2013-04-13;1;S1;S0;;INAHA-MOTORSERVICES;CCROUP9;;;;;;1;L;UAH;;6,92;1;;;K4;;153.234,74;25.298,84;6208;Y003;;RON;453;;671;;;;;4999;3.659.752,82;51.054,16;6;7,74;12054281;100;2013-06-22;1;226680844;G1;KZ;275.841,99;B1;;3405019;50;850;;;;RO60;1;22;OF3;;321;2013-05-17;SP8;1022806154;KZ;EUR;2013-04-06;LO17;2013-11-18;84.427,62;63.916,09;220.699,95;176.234,05;274.501,98;329587.41;346.599,04;2013-05-28;SD;;;
140517;50;M;I;2013-09-13;H;5;STD;1;2418868;GB10;500;10;C02;2013-10-03;12;;2013-04-13;1;S1;S0;;INAHA-MOTORSERVICES;CCROUP8;;;;;;1;L;UAH;;15,57;1;;;K4;;171.066,56;29.754,97;4935;Y003;;RON;125;;671;;;;;9790;2.691.930,84;292.268,09;4;8,33;12054281;100;2013-09-10;1;148160792;G1;M;184.003,02;B1;;3405019;60;493;;;;RO60;1;22;OF3;;616;2013-05-17;SP8;1022806154;KZ;EUR;2013-04-06;LO17;2013-09-24;295.212,57;4.221,76;126.883,80;225.295,07;82.239,03;334135.33;374.474,55;2013-08-18;SD;;;
140517;60;KZ;I;2013-09-13;B;5;ST;1;2418868;140;400;10;C02;2013-10-03;11;;2013-10-14;1;S1;S0;;INAHA-MOTORSERVICES;CCROUP5;;;;;;1;L;UAH;;14,36;1;;;K4;;160.626,57;24.279,32;7972;ZSAC;;RON;125;;318;;;;;5714;2.289.468,57;14.864,84;2;1,66;12054281;100;2013-03-28;1;148160792;G1;M;322.216,81;B1;;3405019;70;217;;;;RO60;1;22;OF11;;588;2013-07-06;SP8;1019122368;KZ;GBP;2013-04-27;LO17;2013-09-24;128.758,84;149.531,40;347.648,83;161.906,17;267.990,96;243505.2;390.797,87;2013-10-17;SD;;;
140518;10;KZ;I;2013-09-13;H;2;ST;1;2418868;UA10;400;10;C02;2013-01-06;9;;2013-10-14;9;S1;S0;;LAWRENCEVILLE-ENGINEERING;CCROUP5;;;;;;1;L;UAH;;13,88;1;;;K4;;84.809,60;2.324,47;9396;Y070;;RON;103;;735;;;;;5961;1.188.298,51;317.901,83;4;2,69;12054281;100;2013-10-16;1;148160792;G1;KZ;190.766,71;B1;;3405020;10;969;;;;RO60;1;;OF11;;389;2013-07-06;SP6;1019417714;;GBP;2013-04-27;LO17;2013-09-24;116.463,12;378.435,22;68.737,98;237.188,49;329.376,88;237818.2;153.795,61;2013-06-28;SD;;;
140518;20;KZ;I;2013-02-13;G;4;ST;1;2418868;NL11;700;2;C02;2013-01-06;4;;2013-10-14;1;S1;S0;;LAWRENCEVILLE-ENGINEERING;CCROUP8;;;;;;1;H;UAH;;7,96;1;;;K4;;155.848,37;35.533,09;1731;Y070;;RON;103;;735;;;;;4706;493.256,66;80.607,31;9;2,81;12054281;103;2013-10-16;1;148160792;G1;KZ;353.612,61;B1;;3405020;20;236;;;;RO60;1;;OF11;;210;2013-07-06;SP6;1019417714;;GBP;2013-04-27;LO17;2013-09-24;193.368,54;196.387,69;105.633,60;33.306,99;190.210,40;144609.55;254.542,54;2013-10-27;SD;;;
140518;30;KZ;I;2013-02-13;C;12;MIN;1;2418868;UA10;200;2;C02;2013-01-06;3;;2013-10-14;1;S1;S0;;LAWRENCEVILLE-ENGINEERING;CCROUP11;;;;;;1;H;UAH;;8,17;1;;;K4;;41.911,97;10.565,19;9627;Y070;;RON;103;;821;;;;;551;2.941.427,51;351.385,95;6;1,40;12054281;103;2013-10-16;1;148160792;G1;KZ;203.240,25;B1;;3405020;40;800;;;;RO60;1;;OF8;;309;2013-07-06;SP6;1019417714;;KZT;2013-05-26;LO17;2013-09-24;197.275,93;57.595,82;384.524,46;334.363,37;170.593,23;217514.51;222.484,91;2013-04-15;SD;;;
140518;40;M;I;2013-07-18;L;6;TO;1;2418045;RO30;700;2;C02;2013-01-06;2;;2013-10-14;9;S1;S0;;LAWRENCEVILLE-ENGINEERING;CCROUP5;;;;;;1;C;UAH;;1,24;1;;;K4;;131.834,52;162,89;3642;ZPL1;;RON;103;;821;;;;;4035;186.269,91;242.345,53;9;4,21;12054281;103;2013-10-16;1;148160792;G1;KZ;349.835,54;B1;;3405020;50;89;;;;RO60;1;;OF8;;761;2013-07-06;SP6;1012597245;;KZT;2013-02-12;LO17;2013-05-30;103.753,65;49.998,66;316.636,79;119.787,93;305.383,82;248355.5;128.947,85;2013-02-20;SD;;;
140519;10;KZ;I;2013-05-23;B;14;M3;1;2418045;RO30;500;10;C02;2013-01-06;2;;2013-10-14;1;S1;S0;;VALONA-STUDIOS;CCROUP7;102;;;;;1;C;UAH;;6,68;1;;;K4;;107.754,24;14.923,02;684;Y002;;RON;103;;821;;;;;5938;3.547.508,14;215.870,62;6;7,10;20881281;101;2013-10-16;1;148160792;G1;KZ;7.658,48;B1;;3405022;10;801;;;;RO60;1;;OF8;;289;2013-07-06;SP6;1015796548;;KZT;2013-02-12;LO2;2013-05-30;257.597,14;159.005,57;128.319,58;193.972,12;234.293,82;189709.0;97.997,66;2013-11-25;SD;;;
140519;20;KZ;I;2013-05-23;G;11;M3;1;2418045;NL11;300;10;C02;2013-02-15;3;;2013-10-14;1;S1;S0;;VALONA-STUDIOS;CCROUP2;;;;;;1;B;UAH;;21,12;1;;;K4;;249.358,23;38.242,59;714;ZSAR;;RON;103;;610;;;;;5928;1.658.707,79;256.625,68;7;5,70;20881281;109;2013-10-16;1;177579903;G1;KZ;396.424,01;B1;;3405022;20;73;;;;RO60;1;;OF8;;739;2013-10-22;SP6;1015796548;;KZT;2013-02-12;LO2;2013-05-30;335.974,29;344.056,10;12.771,94;139.007,13;129.227,52;80611.38;312.471,44;2013-06-20;SD;;;
140519;30;KZ;I;2013-05-23;G;2;TO;1;2418045;GB30;700;10;C02;2013-02-15;5;;2013-10-14;1;S1;S0;;VALONA-STUDIOS;CCROUP11;;;;;;1;B;GEL;;24,44;1;;;K4;;164.613,54;16.390,18;1273;ZSAR;;RON;103;;610;;;;;1206;383.596,80;366.725,08;8;4,19;20881281;107;2013-10-16;1;177579903;G1;M;303.367,95;B1;;3405022;30;668;;;;RO60;1;;OF8;;448;2013-10-22;SP2;1015796548;;KZT;2013-02-12;LO16;2013-05-30;238.837,10;269.148,27;272.582,73;223.939,05;151.461,84;260878.89;92.177,98;2013-01-13;SD;;;
140519;40;M;I;2013-04-30;H;4;ST;1;2418045;KZ10;700;10;C02;2013-01-07;7;;2013-10-14;1;S1;S0;;VALONA-STUDIOS;CCROUP3;104;3;;;;1;C;GEL;;23,87;1;;;K4;;202.473,69;9.459,44;3938;ZSAR;;RON;156;;610;;;;;5804;1.605.132,64;105.267,53;2;8,21;20881281;107;2013-10-21;1;191356382;G1;KZ;280.456,69;B1;;3405022;40;102;;;;RO60;1;;OF8;;182;2013-06-11;SP2;1022733946;;KZT;2013-02-12;LO16;2013-05-30;46.408,82;334.633,08;72.913,86;124.108,62;140.849,42;335870.36;362.749,85;2013-08-06;SD;;;
140519;50;KZ;I;2013-09-29;B;9;M3;1;2418469;RO30;200;10;C01;2013-01-07;9;;2013-02-24;1;S1;S0;;VALONA-STUDIOS;CCROUP6;;;;;;1;L;EUR;;4,02;1;;;K4;;52.336,95;36.824,59;9078;ZSAR;;RON;156;;610;B12;;;;7854;330.470,56;59.604,30;1;5,03;20881281;107;2013-10-21;1;191356382;G1;KZ;84.616,25;B1;;3405022;50;314;;;;RO60;1;;OF8;;477;2013-07-18;SP2;1025165975;;KZT;2013-02-12;LO16;2013-05-30;363.123,43;346.672,96;345.726,94;23.118,27;29.550,94;261096.74;133.119,55;2013-04-11;SD;;;
140520;10;KZ;I;2013-09-29;G;10;ST;1;2418307;RU11;300;10;C01;2013-07-23;3;;2013-02-24;9;S1;S0;;FRUITLAND-MOTORSERVICES;CCROUP1;;;;;;1;G;EUR;;23,22;1;;;K4;;204.160,28;6.626,76;4504;ZLAR;;RON;467;;337;;;;;7000;1.864.178,37;318.325,38;7;6,99;20881281;103;2013-10-21;1;191356382;G1;M;222.659,14;B1;;3405023;10;528;;;;RO60;1;24;OF8;;884;2013-11-14;SP2;1025165975;;KZT;2013-02-12;LO16;2013-05-30;108.374,68;300.492,55;336.859,11;258.403,64;387.090,26;240494.72;302.858,20;2013-07-22;SD;;;
